date,pm2.5,temperature,pressure,humidity,wind_direction,wind_speed,aodfill,aod,weather
2017-09-30 16:00:00,195.0833333333333,19.8,1007.4,79,164.0,0.9,0.5378887800000001,0.0,Haze
2017-09-30 17:00:00,198.75,19.0,1007.1,81,29.0,0.9,0.54527929,0.0,Haze
2017-09-30 18:00:00,195.0833333333333,18.4,1007.0,86,109.0,0.8,0.5526698,0.5526698,Haze
2017-09-30 19:00:00,189.16666666666663,17.9,1006.5,86,50.0,1.0,0.5663405666666667,0.0,Haze
2017-09-30 20:00:00,171.75,17.0,1006.7,86,58.0,0.9,0.5800113333333333,0.0,Haze
2017-09-30 21:00:00,155.33333333333334,16.8,1007.7,86,44.0,1.1,0.5936821,0.5936821,Haze
2017-09-30 22:00:00,156.5,16.9,1008.4,87,65.0,0.9,0.5507572433333333,0.0,Haze
2017-09-30 23:00:00,159.91666666666666,17.1,1009.3,88,60.0,1.6,0.5078323866666667,0.0,Haze
2017-10-01 00:00:00,149.58333333333334,20.0,1009.3,71,31.0,2.1,0.46490753,0.46490753,Sunny/clear
2017-10-01 01:00:00,91.83333333333331,23.2,1009.8,39,2.0,3.5,0.4185718033333334,0.0,Haze
2017-10-01 02:00:00,40.333333333333336,24.3,1010.6,37,29.0,4.2,0.3722360766666667,0.0,Sunny/clear
2017-10-01 03:00:00,22.16666666666667,24.8,1010.8,34,32.0,3.7,0.32590035,0.32590035,Sunny/clear
2017-10-01 04:00:00,23.91666666666667,25.5,1010.6,28,35.0,3.3,0.2854931766666667,0.0,Sunny/clear
2017-10-01 05:00:00,18.916666666666668,26.1,1010.1,22,50.0,2.8,0.24508600333333336,0.0,Sunny/clear
2017-10-01 06:00:00,13.416666666666664,26.1,1009.4,20,50.0,3.2,0.20467883,0.20467883,Sunny/clear
2017-10-01 07:00:00,12.416666666666664,25.8,1009.1,19,55.0,3.7,0.25563207,0.0,Sunny/clear
2017-10-01 08:00:00,9.166666666666666,25.5,1008.8,19,31.0,2.4,0.30658531,0.0,Sunny/clear
2017-10-01 09:00:00,8.583333333333334,25.0,1008.6,19,30.0,2.1,0.35753855,0.35753855,Sunny/clear
2017-10-01 10:00:00,10.916666666666664,23.5,1009.2,22,38.0,1.4,0.4627698866666666,0.0,Sunny/clear
2017-10-01 11:00:00,12.666666666666664,21.5,1010.3,29,14.0,0.7,0.5680012233333334,0.0,Sunny/clear
2017-10-01 12:00:00,13.083333333333336,20.4,1011.0,30,73.0,1.3,0.67323256,0.67323256,Sunny/clear
2017-10-01 13:00:00,18.166666666666668,18.1,1011.6,37,43.0,0.9,0.63225904,0.0,Sunny/clear
2017-10-01 14:00:00,18.916666666666668,19.0,1012.2,35,74.0,1.6,0.59128552,0.0,Sunny/clear
2017-10-01 15:00:00,14.25,20.1,1013.1,29,61.0,1.8,0.550312,0.550312,Sunny/clear
2017-10-01 16:00:00,19.416666666666668,20.1,1013.7,59,83.0,3.6,0.52231452,0.0,Sunny/clear
2017-10-01 17:00:00,23.5,20.3,1013.9,56,94.0,2.5,0.49431704,0.0,Sunny/clear
2017-10-01 18:00:00,15.0,19.8,1013.7,55,96.0,2.6,0.46631956,0.46631956,Sunny/clear
2017-10-01 19:00:00,13.416666666666664,19.4,1014.4,50,98.0,1.1,0.4842483400000001,0.0,Sunny/clear
2017-10-01 20:00:00,10.5,18.8,1014.9,39,75.0,1.7,0.50217712,0.0,Sunny/clear
2017-10-01 21:00:00,10.916666666666664,18.5,1016.0,36,83.0,1.5,0.5201059,0.5201059,Sunny/clear
2017-10-01 22:00:00,11.416666666666664,18.4,1016.6,34,126.0,1.5,0.4972063666666666,0.0,Sunny/clear
2017-10-01 23:00:00,10.833333333333336,17.5,1017.0,34,93.0,2.5,0.4743068333333333,0.0,Sunny/clear
2017-10-02 00:00:00,7.833333333333332,17.2,1018.3,31,85.0,2.3,0.4514073,0.4514073,Sunny/clear
2017-10-02 01:00:00,9.666666666666666,16.7,1019.3,32,86.0,1.8,0.6420991333333333,0.0,Sunny/clear
2017-10-02 02:00:00,10.083333333333334,16.5,1020.1,34,93.0,1.5,0.8327909666666667,0.0,Sunny/clear
2017-10-02 03:00:00,9.416666666666666,16.5,1019.8,31,81.0,2.5,1.0234828,1.0234828,Sunny/clear
2017-10-02 04:00:00,8.0,16.0,1020.1,40,74.0,2.6,1.0529540333333334,0.0,Sunny/clear
2017-10-02 05:00:00,7.25,16.3,1019.7,41,42.0,2.0,1.0824252666666667,0.0,Sunny/clear
2017-10-02 06:00:00,10.25,15.2,1020.0,52,45.0,2.7,1.1118965,1.1118965,Sunny/clear
2017-10-02 07:00:00,9.25,14.4,1020.1,67,37.0,1.4,0.9777826166666668,0.0,Sunny/clear
2017-10-02 08:00:00,10.666666666666666,14.0,1019.9,68,109.0,1.1,0.8436687333333334,0.0,Sunny/clear
2017-10-02 09:00:00,11.75,13.9,1020.3,68,94.0,1.1,0.70955485,0.70955485,Rain
2017-10-02 10:00:00,13.083333333333336,13.9,1020.6,69,208.0,1.1,0.5985640266666666,0.0,Sunny/clear
2017-10-02 11:00:00,14.5,13.4,1021.3,75,238.0,1.5,0.4875732033333333,0.0,Sunny/clear
2017-10-02 12:00:00,16.333333333333332,13.5,1021.8,70,239.0,1.1,0.37658238,0.37658238,Sunny/clear
2017-10-02 13:00:00,14.916666666666664,13.1,1022.4,74,232.0,0.4,0.34533284000000003,0.0,Sunny/clear
2017-10-02 14:00:00,16.25,13.1,1022.6,76,86.0,0.3,0.3140833,0.0,Sunny/clear
2017-10-02 15:00:00,14.833333333333336,12.8,1023.0,78,236.0,0.8,0.28283376,0.28283376,Sunny/clear
2017-10-02 16:00:00,15.833333333333336,12.7,1022.8,79,358.0,0.3,0.2649805866666667,0.0,Sunny/clear
2017-10-02 17:00:00,16.416666666666668,12.9,1023.3,77,58.0,0.9,0.2471274133333333,0.0,Sunny/clear
2017-10-02 18:00:00,16.5,12.6,1023.3,78,73.0,0.6,0.22927424,0.22927424,Sunny/clear
2017-10-02 19:00:00,18.166666666666668,12.2,1023.8,82,64.0,0.8,0.20663865333333334,0.0,Sunny/clear
2017-10-02 20:00:00,16.833333333333332,12.2,1024.0,82,70.0,1.1,0.18400306666666666,0.0,Sunny/clear
2017-10-02 21:00:00,15.666666666666664,12.4,1024.5,77,47.0,1.5,0.16136748,0.16136748,Sunny/clear
2017-10-02 22:00:00,16.083333333333332,11.9,1024.7,80,71.0,1.0,0.14874057333333335,0.0,Sunny/clear
2017-10-03 00:00:00,14.25,13.6,1025.7,75,29.0,1.2,0.12348676,0.12348676,Sunny/clear
2017-10-03 01:00:00,16.0,14.8,1026.5,64,47.0,1.9,0.12044052,0.0,Sunny/clear
2017-10-03 02:00:00,15.833333333333336,16.0,1026.5,52,38.0,2.0,0.11739428,0.0,Sunny/clear
2017-10-03 03:00:00,15.25,17.7,1026.4,35,13.0,1.7,0.11434804,0.11434804,Sunny/clear
2017-10-03 04:00:00,13.416666666666664,18.8,1025.6,23,354.0,1.4,0.11553942666666668,0.0,Sunny/clear
2017-10-03 05:00:00,8.666666666666666,19.3,1024.7,19,55.0,1.6,0.11673081333333332,0.0,Sunny/clear
2017-10-03 06:00:00,7.666666666666668,19.9,1023.8,19,121.0,1.4,0.1179222,0.1179222,Sunny/clear
2017-10-03 07:00:00,9.333333333333334,20.0,1023.2,22,226.0,2.0,0.11844517666666668,0.0,Sunny/clear
2017-10-03 08:00:00,9.5,19.4,1022.8,26,184.0,2.7,0.11896815333333333,0.0,Sunny/clear
2017-10-03 09:00:00,14.583333333333336,18.5,1022.9,29,207.0,2.6,0.11949113,0.11949113,Sunny/clear
2017-10-03 10:00:00,16.416666666666668,17.1,1023.0,32,235.0,2.0,0.12079807866666667,0.0,Sunny/clear
2017-10-03 11:00:00,15.666666666666664,15.9,1023.4,37,231.0,1.4,0.12210502733333332,0.0,Sunny/clear
2017-10-03 12:00:00,17.416666666666668,15.3,1023.6,41,222.0,2.1,0.123411976,0.123411976,Sunny/clear
2017-10-03 13:00:00,22.91666666666667,14.5,1023.9,46,212.0,1.6,0.12729111733333331,0.0,Sunny/clear
2017-10-03 14:00:00,26.91666666666667,13.4,1024.2,53,205.0,1.8,0.13117025866666665,0.0,Sunny/clear
2017-10-03 15:00:00,28.16666666666667,12.4,1024.2,58,216.0,1.5,0.1350494,0.1350494,Sunny/clear
2017-10-03 16:00:00,30.16666666666667,12.1,1024.1,62,216.0,1.2,0.13873557,0.0,Sunny/clear
2017-10-03 17:00:00,30.33333333333333,10.3,1024.2,71,203.0,0.8,0.14242174,0.0,Sunny/clear
2017-10-03 18:00:00,29.75,10.1,1024.0,76,18.0,0.4,0.14610791,0.14610791,Sunny/clear
2017-10-03 19:00:00,28.5,9.5,1023.9,80,209.0,0.9,0.15217493,0.0,Sunny/clear
2017-10-03 20:00:00,19.916666666666668,8.8,1023.9,84,214.0,0.9,0.15824195,0.0,Haze
2017-10-03 21:00:00,20.166666666666668,9.0,1023.9,87,53.0,1.1,0.16430897,0.16430897,Haze
2017-10-03 22:00:00,17.0,8.3,1024.4,87,71.0,0.3,0.17142519333333334,0.0,Haze
2017-10-04 00:00:00,15.583333333333336,12.4,1024.9,60,53.0,1.4,0.18565764,0.18565764,Sunny/clear
2017-10-04 01:00:00,16.75,14.4,1025.2,50,73.0,1.8,0.16816171666666668,0.0,Sunny/clear
2017-10-04 02:00:00,16.333333333333332,15.6,1025.3,47,123.0,1.2,0.15066579333333335,0.0,Sunny/clear
2017-10-04 03:00:00,24.83333333333333,17.5,1024.3,45,165.0,1.2,0.13316987,0.13316987,Sunny/clear
2017-10-04 04:00:00,27.25,19.1,1023.2,41,168.0,1.9,0.13086701333333334,0.0,Sunny/clear
2017-10-04 05:00:00,37.5,20.4,1021.9,42,231.0,3.8,0.12856415666666665,0.0,Sunny/clear
2017-10-04 06:00:00,37.083333333333336,21.3,1020.8,35,216.0,4.4,0.1262613,0.1262613,Sunny/clear
2017-10-04 07:00:00,25.25,21.7,1019.8,31,214.0,3.8,0.14206069999999998,0.0,Sunny/clear
2017-10-04 08:00:00,29.16666666666667,21.2,1019.4,29,225.0,4.4,0.1578601,0.0,Sunny/clear
2017-10-04 09:00:00,28.16666666666667,20.2,1019.1,33,213.0,3.9,0.1736595,0.1736595,Sunny/clear
2017-10-04 10:00:00,25.83333333333333,18.3,1019.2,38,201.0,3.0,0.17324727,0.0,Sunny/clear
2017-10-04 11:00:00,24.58333333333333,16.8,1019.6,41,203.0,2.1,0.17283504,0.0,Sunny/clear
2017-10-04 12:00:00,34.333333333333336,15.6,1020.0,45,207.0,2.2,0.17242281,0.17242281,Sunny/clear
2017-10-04 13:00:00,36.66666666666666,14.4,1020.3,51,215.0,1.8,0.17464807,0.0,Sunny/clear
2017-10-04 14:00:00,38.75,13.6,1020.2,54,212.0,2.3,0.17687333,0.0,Sunny/clear
2017-10-04 15:00:00,46.0,13.0,1020.1,58,206.0,2.0,0.17909859,0.17909859,Sunny/clear
2017-10-04 16:00:00,55.08333333333334,12.4,1019.7,62,220.0,1.7,0.18238849333333332,0.0,Sunny/clear
2017-10-04 17:00:00,57.83333333333334,12.3,1019.5,64,209.0,2.0,0.18567839666666666,0.0,Sunny/clear
2017-10-04 18:00:00,60.91666666666666,12.1,1019.1,66,210.0,2.2,0.1889683,0.1889683,Sunny/clear
2017-10-04 19:00:00,64.33333333333333,11.5,1018.7,69,198.0,2.3,0.19403042,0.0,Haze
2017-10-04 20:00:00,62.75,11.1,1018.2,71,198.0,2.2,0.19909254,0.0,Haze
2017-10-04 21:00:00,57.5,10.4,1017.8,73,198.0,2.4,0.20415466,0.20415466,Haze
2017-10-04 22:00:00,60.41666666666666,9.0,1017.8,82,253.0,1.3,0.21254679,0.0,Haze
2017-10-04 23:00:00,59.0,9.2,1018.3,81,218.0,1.1,0.22093892,0.0,Haze
2017-10-05 00:00:00,58.66666666666666,11.4,1018.7,71,206.0,1.5,0.22933105,0.22933105,Sunny/clear
2017-10-05 01:00:00,62.5,13.0,1018.8,62,242.0,2.4,0.2296978066666667,0.0,Haze
2017-10-05 02:00:00,66.25,15.2,1018.7,54,175.0,2.3,0.2300645633333333,0.0,Haze
2017-10-05 03:00:00,60.41666666666666,17.2,1018.2,50,194.0,2.5,0.23043132,0.23043132,Sunny/clear
2017-10-05 04:00:00,51.83333333333334,18.4,1017.3,50,207.0,2.8,0.28818296666666665,0.0,Sunny/clear
2017-10-05 05:00:00,51.16666666666666,19.4,1016.4,46,241.0,4.0,0.3459346133333333,0.0,Sunny/clear
2017-10-05 06:00:00,49.33333333333334,20.3,1015.5,45,233.0,2.9,0.40368626,0.40368626,Sunny/clear
2017-10-05 07:00:00,44.33333333333334,19.8,1014.9,44,217.0,3.2,0.39945075333333335,0.0,Sunny/clear
2017-10-05 08:00:00,53.41666666666666,20.1,1014.5,46,209.0,3.6,0.3952152466666666,0.0,Sunny/clear
2017-10-05 09:00:00,53.16666666666666,19.7,1014.3,47,204.0,1.8,0.39097974,0.39097974,Sunny/clear
2017-10-05 10:00:00,53.58333333333334,18.7,1014.3,52,192.0,1.4,0.40696455333333337,0.0,Sunny/clear
2017-10-05 11:00:00,53.33333333333334,17.5,1014.8,57,197.0,1.2,0.4229493666666667,0.0,Sunny/clear
2017-10-05 12:00:00,59.75,17.3,1015.2,59,206.0,1.3,0.43893418,0.43893418,Sunny/clear
2017-10-05 13:00:00,64.16666666666667,16.3,1015.4,63,201.0,1.6,0.4403984200000001,0.0,Sunny/clear
2017-10-05 14:00:00,62.91666666666666,15.4,1015.5,67,199.0,1.0,0.4418626600000001,0.0,Sunny/clear
2017-10-05 15:00:00,62.58333333333334,14.7,1015.5,70,198.0,1.4,0.4433269,0.4433269,Haze
2017-10-05 16:00:00,62.5,14.5,1015.3,69,200.0,1.9,0.4453136200000001,0.0,Haze
2017-10-05 17:00:00,65.16666666666667,13.8,1015.2,72,206.0,1.6,0.4473003400000001,0.0,Haze
2017-10-05 18:00:00,61.41666666666666,13.4,1015.3,74,200.0,2.0,0.44928706,0.44928706,Sunny/clear
2017-10-05 19:00:00,68.58333333333333,13.0,1014.7,76,203.0,2.1,0.4554475566666667,0.0,Sunny/clear
2017-10-05 20:00:00,68.16666666666667,12.1,1014.6,80,203.0,1.2,0.4616080533333333,0.0,Haze
2017-10-05 21:00:00,62.41666666666666,11.5,1014.9,84,207.0,0.9,0.46776855,0.46776855,Haze
2017-10-05 22:00:00,73.91666666666667,11.5,1015.0,84,203.0,1.1,0.4794358666666667,0.0,Haze
2017-10-05 23:00:00,75.66666666666667,11.3,1015.7,86,235.0,1.1,0.4911031833333334,0.0,Haze
2017-10-06 00:00:00,74.83333333333333,13.5,1015.8,76,199.0,1.2,0.5027705,0.5027705,Haze
2017-10-06 01:00:00,81.33333333333333,15.3,1015.5,71,216.0,2.5,0.4670540600000001,0.0,Haze
2017-10-06 02:00:00,85.25,17.2,1015.8,66,198.0,2.0,0.43133762,0.0,Haze
2017-10-06 03:00:00,86.66666666666669,18.8,1015.3,59,210.0,2.9,0.39562118,0.39562118,Haze
2017-10-06 04:00:00,80.08333333333333,20.2,1014.6,54,202.0,3.0,0.4213107533333333,0.0,Sunny/clear
2017-10-06 05:00:00,71.5,21.2,1014.0,51,243.0,2.8,0.44700032666666667,0.0,Sunny/clear
2017-10-06 06:00:00,63.91666666666666,21.8,1013.2,48,202.0,3.3,0.4726899000000001,0.4726899000000001,Sunny/clear
2017-10-06 07:00:00,52.75,22.4,1012.5,47,228.0,2.1,0.4796974766666667,0.0,Sunny/clear
2017-10-06 08:00:00,57.0,22.4,1012.7,46,217.0,2.6,0.4867050533333334,0.0,Sunny/clear
2017-10-06 09:00:00,59.08333333333334,21.4,1012.2,49,203.0,2.4,0.49371263,0.49371263,Sunny/clear
2017-10-06 10:00:00,59.0,20.0,1012.4,55,226.0,1.5,0.4848453466666667,0.0,Sunny/clear
2017-10-06 11:00:00,54.16666666666666,19.3,1013.1,58,198.0,1.1,0.4759780633333334,0.0,Sunny/clear
2017-10-06 12:00:00,63.0,18.3,1013.4,61,212.0,1.0,0.46711078,0.46711078,Sunny/clear
2017-10-06 13:00:00,64.58333333333333,17.6,1013.8,63,199.0,1.2,0.4680037966666667,0.0,Sunny/clear
2017-10-06 15:00:00,74.58333333333333,14.8,1014.1,78,212.0,0.8,0.46978983,0.46978983,Haze
2017-10-06 16:00:00,74.25,15.5,1014.3,74,225.0,1.6,0.4724245866666666,0.0,Haze
2017-10-06 17:00:00,73.91666666666667,15.0,1014.3,77,206.0,1.1,0.4750593433333333,0.0,Haze
2017-10-06 18:00:00,74.83333333333333,14.7,1014.4,78,208.0,2.0,0.4776941,0.4776941,Haze
2017-10-06 19:00:00,75.5,14.1,1014.3,81,208.0,1.9,0.48824728,0.0,Haze
2017-10-06 20:00:00,80.16666666666667,13.5,1014.2,84,209.0,0.8,0.49880046,0.0,Haze
2017-10-06 21:00:00,81.16666666666667,12.3,1014.2,88,78.0,0.6,0.50935364,0.50935364,Haze
2017-10-06 22:00:00,81.16666666666667,12.8,1013.9,88,49.0,1.1,0.5207509800000001,0.0,Haze
2017-10-06 23:00:00,81.41666666666667,13.0,1014.6,87,31.0,0.9,0.53214832,0.0,Haze
2017-10-07 00:00:00,89.5,13.6,1015.0,86,74.0,1.0,0.54354566,0.54354566,Haze
2017-10-07 01:00:00,97.75,14.7,1015.4,81,47.0,1.1,0.5319669233333334,0.0,Haze
2017-10-07 03:00:00,112.33333333333331,15.5,1015.9,79,225.0,1.0,0.50880945,0.50880945,Haze
2017-10-07 04:00:00,116.08333333333331,16.1,1015.4,77,37.0,0.7,0.6063966766666666,0.0,Haze
2017-10-07 05:00:00,123.75,16.3,1014.4,78,179.0,1.4,0.7039839033333334,0.0,Haze
2017-10-07 06:00:00,129.0,16.2,1014.6,76,181.0,1.1,0.80157113,0.80157113,Haze
2017-10-07 07:00:00,134.25,17.1,1015.1,72,281.0,1.6,0.8222851533333333,0.0,Haze
2017-10-07 08:00:00,137.16666666666666,18.0,1014.1,70,127.0,2.1,0.8429991766666667,0.0,Haze
2017-10-07 09:00:00,136.66666666666666,16.7,1015.1,77,167.0,2.9,0.8637132,0.8637132,Haze
2017-10-07 10:00:00,142.16666666666666,16.0,1015.6,82,200.0,1.7,0.9105071666666666,0.0,Haze
2017-10-07 11:00:00,146.08333333333334,15.9,1016.4,83,229.0,1.1,0.9573011333333334,0.0,Haze
2017-10-07 12:00:00,149.58333333333334,15.8,1017.1,85,208.0,1.2,1.0040951,1.0040951,Haze
2017-10-07 13:00:00,149.83333333333334,16.0,1017.0,85,169.0,0.8,1.0048310999999999,0.0,Haze
2017-10-07 14:00:00,147.08333333333334,15.7,1017.4,86,235.0,1.1,1.0055671,0.0,Haze
2017-10-07 15:00:00,145.66666666666666,15.7,1017.4,87,241.0,0.7,1.0063031,1.0063031,Haze
2017-10-07 16:00:00,145.16666666666666,15.8,1017.8,87,266.0,1.1,1.0063152666666666,0.0,Haze
2017-10-07 17:00:00,126.25,15.9,1017.8,86,253.0,0.9,1.0063274333333334,0.0,Haze
2017-10-07 18:00:00,112.41666666666669,15.9,1017.7,87,222.0,0.7,1.0063396,1.0063396,Haze
2017-10-07 19:00:00,122.66666666666669,15.7,1017.1,88,202.0,0.4,0.9982370866666668,0.0,Haze
2017-10-07 20:00:00,137.25,15.5,1016.5,90,224.0,0.8,0.9901345733333332,0.0,Fog
2017-10-07 21:00:00,134.41666666666666,15.3,1016.6,91,195.0,0.6,0.98203206,0.98203206,Fog
2017-10-07 22:00:00,135.75,15.1,1017.6,92,237.0,0.8,0.96818282,0.0,Fog
2017-10-07 23:00:00,124.75,15.5,1017.7,90,275.0,0.6,0.95433358,0.0,Fog
2017-10-08 00:00:00,136.41666666666666,15.7,1017.9,89,267.0,0.7,0.94048434,0.94048434,Sunny/clear
2017-10-08 01:00:00,118.25,16.4,1018.0,85,227.0,0.9,0.9049803366666668,0.0,Haze
2017-10-08 02:00:00,123.25,17.2,1018.2,79,292.0,1.0,0.8694763333333333,0.0,Haze
2017-10-08 03:00:00,142.91666666666666,17.5,1018.2,79,228.0,1.5,0.83397233,0.83397233,Haze
2017-10-08 04:00:00,141.41666666666666,17.4,1017.2,80,238.0,1.2,0.8478072866666666,0.0,Haze
2017-10-08 05:00:00,123.5,17.3,1016.7,84,204.0,1.7,0.8616422433333333,0.0,Haze
2017-10-08 06:00:00,131.41666666666666,16.4,1016.6,90,240.0,1.0,0.8754772,0.8754772,Rain
2017-10-08 07:00:00,113.83333333333331,15.9,1017.1,92,260.0,1.3,0.8479409333333334,0.0,Fog
2017-10-08 08:00:00,102.33333333333331,15.7,1017.2,94,236.0,1.2,0.8204046666666667,0.0,Fog
2017-10-08 09:00:00,92.25,15.6,1017.0,95,247.0,0.9,0.7928684,0.7928684,Rain
2017-10-08 10:00:00,71.91666666666667,15.6,1017.3,95,246.0,1.2,0.7541878666666667,0.0,Fog
2017-10-08 11:00:00,71.33333333333333,15.6,1018.0,95,233.0,1.2,0.7155073333333333,0.0,Fog
2017-10-08 12:00:00,58.41666666666666,15.4,1018.3,95,232.0,1.1,0.6768268,0.6768268,Rain
2017-10-08 13:00:00,71.75,14.8,1017.8,95,248.0,0.9,0.6428235999999999,0.0,Fog
2017-10-08 14:00:00,65.41666666666667,14.8,1017.8,96,306.0,1.6,0.6088203999999999,0.0,Fog
2017-10-08 15:00:00,62.66666666666666,14.7,1017.9,97,267.0,1.0,0.5748171999999999,0.5748171999999999,Fog
2017-10-08 16:00:00,54.58333333333334,14.4,1018.3,97,236.0,1.6,0.5770848666666666,0.0,Fog
2017-10-08 17:00:00,52.5,14.2,1018.3,97,258.0,1.7,0.5793525333333333,0.0,Fog
2017-10-08 18:00:00,50.41666666666666,14.1,1017.5,97,7.0,1.0,0.5816201999999999,0.5816201999999999,Fog
2017-10-08 19:00:00,50.66666666666666,14.1,1017.5,97,310.0,0.9,0.6067334099999999,0.0,Fog
2017-10-08 20:00:00,50.5,14.0,1017.9,97,356.0,0.9,0.6318466199999999,0.0,Fog
2017-10-08 21:00:00,48.5,14.1,1018.3,97,62.0,0.7,0.65695983,0.65695983,Fog
2017-10-08 22:00:00,49.83333333333334,14.5,1018.3,95,50.0,1.6,0.6827087000000001,0.0,Fog
2017-10-08 23:00:00,52.83333333333334,14.5,1018.6,95,27.0,1.2,0.70845757,0.0,Fog
2017-10-09 00:00:00,42.75,14.9,1019.2,93,322.0,1.2,0.73420644,0.73420644,Rain
2017-10-09 01:00:00,41.083333333333336,14.9,1019.6,92,4.0,2.5,0.7158296133333334,0.0,Fog
2017-10-09 02:00:00,37.833333333333336,14.5,1019.2,94,29.0,1.7,0.6974527866666667,0.0,Fog
2017-10-09 03:00:00,30.08333333333333,14.2,1019.2,92,4.0,3.1,0.67907596,0.67907596,Rain
2017-10-09 04:00:00,16.0,13.6,1019.4,92,7.0,2.9,0.6428494066666668,0.0,Fog
2017-10-09 05:00:00,10.083333333333334,13.4,1019.4,92,17.0,4.3,0.6066228533333334,0.0,Fog
2017-10-09 06:00:00,8.416666666666666,13.1,1021.1,91,7.0,3.6,0.5703963000000001,0.5703963000000001,Rain
2017-10-09 07:00:00,6.25,12.4,1020.5,91,34.0,4.0,0.53786195,0.0,Rain
2017-10-09 08:00:00,3.9166666666666665,12.1,1021.0,88,27.0,4.8,0.5053276,0.0,Sunny/clear
2017-10-09 09:00:00,5.416666666666668,11.8,1021.3,89,38.0,3.2,0.47279325,0.47279325,Rain
2017-10-09 10:00:00,4.333333333333333,12.0,1021.3,84,30.0,3.0,0.4860902333333333,0.0,Sunny/clear
2017-10-09 11:00:00,6.166666666666668,12.0,1022.5,81,36.0,2.8,0.4993872166666667,0.0,Sunny/clear
2017-10-09 12:00:00,7.5,11.5,1022.6,85,47.0,3.0,0.5126842,0.5126842,Rain
2017-10-09 13:00:00,7.333333333333332,11.0,1023.3,89,34.0,1.9,0.5471319000000001,0.0,Sunny/clear
2017-10-09 14:00:00,6.0,10.9,1023.9,87,35.0,2.4,0.5815796000000001,0.0,Sunny/clear
2017-10-09 15:00:00,5.416666666666668,10.5,1024.4,88,21.0,2.4,0.6160273,0.6160273,Sunny/clear
2017-10-09 16:00:00,4.583333333333333,10.2,1024.3,88,22.0,2.4,0.6078358333333334,0.0,Sunny/clear
2017-10-09 17:00:00,4.666666666666667,10.1,1023.5,90,39.0,2.1,0.5996443666666667,0.0,Sunny/clear
2017-10-09 18:00:00,4.916666666666667,10.1,1023.3,91,33.0,1.6,0.5914529000000001,0.5914529000000001,Sunny/clear
2017-10-09 19:00:00,3.25,10.1,1023.7,87,26.0,2.4,0.5826702133333334,0.0,Sunny/clear
2017-10-09 20:00:00,3.75,9.8,1023.7,87,25.0,2.9,0.5738875266666668,0.0,Sunny/clear
2017-10-09 21:00:00,3.583333333333333,9.7,1024.1,87,31.0,2.2,0.56510484,0.56510484,Sunny/clear
2017-10-09 22:00:00,4.583333333333333,9.7,1024.1,87,31.0,2.0,0.5610112600000001,0.0,Sunny/clear
2017-10-09 23:00:00,4.25,9.5,1023.9,89,24.0,2.1,0.5569176800000001,0.0,Sunny/clear
2017-10-10 00:00:00,5.5,9.8,1024.4,86,22.0,2.1,0.5528241,0.5528241,Rain
2017-10-10 01:00:00,4.666666666666667,9.8,1025.2,86,27.0,2.1,0.565531,0.0,Sunny/clear
2017-10-10 02:00:00,3.8333333333333335,9.8,1025.5,84,15.0,3.2,0.5782379,0.0,Sunny/clear
2017-10-10 03:00:00,5.916666666666668,10.1,1025.4,84,25.0,2.0,0.5909448,0.5909448,Rain
2017-10-10 04:00:00,5.833333333333332,10.5,1024.9,78,32.0,2.4,0.6000028000000001,0.0,Sunny/clear
2017-10-10 05:00:00,6.083333333333332,10.8,1024.1,74,26.0,2.9,0.6090608000000001,0.0,Sunny/clear
2017-10-10 06:00:00,3.4166666666666665,10.7,1022.8,78,38.0,2.4,0.6181188,0.6181188,Rain
2017-10-10 07:00:00,5.333333333333333,11.3,1023.2,73,21.0,2.6,0.5530033999999999,0.0,Sunny/clear
2017-10-10 08:00:00,3.9166666666666665,11.4,1022.9,68,37.0,2.9,0.4878879999999999,0.0,Sunny/clear
2017-10-10 09:00:00,3.6666666666666665,11.1,1022.9,69,25.0,1.8,0.4227726,0.4227726,Sunny/clear
2017-10-10 10:00:00,4.666666666666667,10.7,1023.1,74,47.0,1.2,0.3961537,0.0,Sunny/clear
2017-10-10 11:00:00,6.333333333333332,10.6,1023.2,76,49.0,1.3,0.3695348,0.0,Sunny/clear
2017-10-10 12:00:00,8.75,10.7,1023.6,75,33.0,1.2,0.3429159,0.3429159,Sunny/clear
2017-10-10 13:00:00,7.916666666666668,10.6,1023.8,75,64.0,0.5,0.3366355233333333,0.0,Sunny/clear
2017-10-10 14:00:00,7.75,10.3,1023.7,75,43.0,0.9,0.33035514666666665,0.0,Sunny/clear
2017-10-10 18:00:00,8.833333333333334,6.7,1022.8,93,57.0,0.3,0.30318415,0.30318415,Sunny/clear
2017-10-10 19:00:00,11.166666666666664,6.7,1022.7,95,158.0,0.5,0.2873822433333333,0.0,Sunny/clear
2017-10-10 20:00:00,8.25,6.6,1023.0,95,67.0,0.4,0.27158033666666664,0.0,Fog
2017-10-10 21:00:00,8.666666666666666,7.1,1023.1,96,111.0,0.5,0.25577843,0.25577843,Sunny/clear
2017-10-11 01:00:00,10.916666666666664,11.9,1024.7,68,271.0,1.7,0.19245358,0.0,Sunny/clear
2017-10-11 02:00:00,13.75,14.3,1025.0,60,215.0,0.8,0.16066419999999998,0.0,Sunny/clear
2017-10-11 03:00:00,13.666666666666664,14.9,1024.7,52,11.0,2.0,0.12887482,0.12887482,Sunny/clear
